Approach,Prediction Horizon,Patient,Day,Hour,RMSE
pixtral-large-latest,6,002,5,2,11.368652074672047
pixtral-large-latest,6,002,5,3,7.207812311319875
pixtral-large-latest,6,002,5,4,2.568993633886228
pixtral-large-latest,6,002,5,5,10.286531539789857
pixtral-large-latest,6,002,5,6,21.22321954942943
pixtral-large-latest,6,002,5,7,47.80638811566549
pixtral-large-latest,6,002,5,8,26.096512116033363
pixtral-large-latest,6,002,5,9,10.120007980790096
pixtral-large-latest,6,002,5,10,15.353393828112624
pixtral-large-latest,6,004,4,0,21.42538129286972
pixtral-large-latest,6,004,4,1,30.46394197359149
pixtral-large-latest,6,004,4,2,24.954595455678728
pixtral-large-latest,6,004,4,3,16.150942942070056
pixtral-large-latest,6,004,4,4,15.752431200417984
pixtral-large-latest,6,004,4,5,28.48904705063314
pixtral-large-latest,6,004,4,6,55.45627699223535
pixtral-large-latest,6,004,4,7,60.39913345596967
pixtral-large-latest,6,004,4,8,25.57787966420908
pixtral-large-latest,6,004,4,9,18.685341638488214
pixtral-large-latest,6,004,4,10,32.38323465758603
pixtral-large-latest,6,004,4,11,34.76247966960086
pixtral-large-latest,6,004,4,12,64.16794684698945
pixtral-large-latest,6,004,4,13,60.36669891458845
pixtral-large-latest,6,004,4,14,14.51976565255707
pixtral-large-latest,6,004,4,15,27.668249641303422
pixtral-large-latest,6,004,4,16,25.029706338907584
pixtral-large-latest,6,006,4,0,9.128350022875672
pixtral-large-latest,6,006,4,1,3.6288500131404478
pixtral-large-latest,6,006,4,2,6.899233079531502
pixtral-large-latest,6,006,4,3,5.667231666237682
pixtral-large-latest,6,006,4,4,5.0915514531623804
pixtral-large-latest,6,006,4,5,5.160141121432622
pixtral-large-latest,6,006,4,6,11.038900437185923
pixtral-large-latest,6,006,4,7,6.636681688768537
pixtral-large-latest,6,006,4,8,8.09157181535329
pixtral-large-latest,6,006,4,9,12.650110905375756
pixtral-large-latest,6,006,4,10,19.728009248426286
pixtral-large-latest,6,006,4,11,4.3407194100311255
pixtral-large-latest,6,006,4,12,12.861464031470343
pixtral-large-latest,6,006,4,13,25.37692631107348
pixtral-large-latest,6,006,4,14,15.087662557023464
pixtral-large-latest,6,006,4,15,16.975441461132487
pixtral-large-latest,6,006,4,16,28.20373005060976
pixtral-large-latest,6,006,4,17,6.444112985472407
pixtral-large-latest,6,006,4,18,3.5037374282697837
pixtral-large-latest,6,006,4,19,7.297430326217477
pixtral-large-latest,6,006,4,20,8.164699633793942
pixtral-large-latest,6,006,4,21,25.441494374434967
pixtral-large-latest,6,006,4,22,27.690563383794437
pixtral-large-latest,6,006,4,23,8.632077293020034
pixtral-large-latest,6,006,5,0,18.260258573154942
pixtral-large-latest,6,006,5,1,22.463197247953254
pixtral-large-latest,6,006,5,2,14.54168612685687
pixtral-large-latest,6,006,5,3,17.372417913185338
pixtral-large-latest,6,006,5,4,7.41852171023558
pixtral-large-latest,6,006,5,5,7.600690115335228
pixtral-large-latest,6,006,5,6,6.531130794842187
pixtral-large-latest,6,006,5,7,6.7615508185657776
pixtral-large-latest,6,006,5,8,6.6285992273030026
pixtral-large-latest,6,006,5,9,11.283737995220466
pixtral-large-latest,6,006,5,10,6.33110509524996
pixtral-large-latest,6,006,5,11,4.446451135090029
pixtral-large-latest,6,006,5,12,24.758437435047
pixtral-large-latest,6,006,5,13,6.221205149697968
pixtral-large-latest,6,006,5,14,12.166144292769458
pixtral-large-latest,6,006,5,15,14.384293660858019
pixtral-large-latest,6,006,5,16,14.886504182067332
pixtral-large-latest,6,006,5,17,10.918942104113345
pixtral-large-latest,6,006,5,18,5.756663260298694
pixtral-large-latest,6,006,5,19,7.3446843682165985
pixtral-large-latest,6,006,5,20,23.921809960401305
pixtral-large-latest,6,006,5,21,11.500103737860844
pixtral-large-latest,6,006,5,22,9.187667786936162
pixtral-large-latest,6,006,5,23,12.839893775686216
pixtral-large-latest,6,006,6,0,8.658295657487953
pixtral-large-latest,6,006,6,1,8.307528979603767
pixtral-large-latest,6,006,6,2,9.299460921789569
pixtral-large-latest,6,006,6,3,7.12349024019128
pixtral-large-latest,6,006,6,4,3.9114477871914444
pixtral-large-latest,6,006,6,5,9.103325899227697
pixtral-large-latest,6,006,6,6,4.462391981622404
pixtral-large-latest,6,006,6,7,4.868681312706785
pixtral-large-latest,6,007,4,0,27.538720129643707
pixtral-large-latest,6,007,4,1,25.094066199420965
pixtral-large-latest,6,007,4,2,10.464791851355361
pixtral-large-latest,6,007,4,3,10.78947557389615
pixtral-large-latest,6,007,4,4,4.457270124051043
pixtral-large-latest,6,007,4,5,6.149139310904478
pixtral-large-latest,6,007,4,6,5.252036751864848
pixtral-large-latest,6,007,4,7,3.9767011023695082
pixtral-large-latest,6,007,4,8,11.414731627864292
pixtral-large-latest,6,007,4,9,21.54020927856095
pixtral-large-latest,6,007,4,10,19.76278609801843
pixtral-large-latest,6,007,4,11,11.059106758893876
pixtral-large-latest,6,007,4,12,17.755893506329794
pixtral-large-latest,6,007,4,13,38.66882197157394
pixtral-large-latest,6,007,4,14,21.1935748113682
pixtral-large-latest,6,007,4,15,26.98816976886884
pixtral-large-latest,6,007,4,16,17.66756921047914
pixtral-large-latest,6,007,4,17,16.995731064553347
pixtral-large-latest,6,007,4,18,11.656612202494557
pixtral-large-latest,6,007,4,19,10.265788425598334
pixtral-large-latest,6,007,4,20,11.897142807082355
pixtral-large-latest,6,007,4,21,16.166991389098442
pixtral-large-latest,6,007,4,22,13.546637237562544
pixtral-large-latest,6,007,4,23,8.123649475538375
pixtral-large-latest,6,007,5,0,8.539736671596506
pixtral-large-latest,6,007,5,1,10.950965969689996
pixtral-large-latest,6,007,5,2,12.075529390939582
pixtral-large-latest,6,007,5,3,7.955470966417007
pixtral-large-latest,6,008,3,0,22.682320999955014
pixtral-large-latest,6,008,3,1,18.020709890532714
pixtral-large-latest,6,008,3,2,17.497957966562435
pixtral-large-latest,6,008,3,3,41.6848215015667
pixtral-large-latest,6,008,3,4,6.811840193880286
pixtral-large-latest,6,008,3,5,9.819661667843326
pixtral-large-latest,6,008,3,6,14.24570422230176
pixtral-large-latest,6,008,3,7,18.909425353182293
pixtral-large-latest,6,008,3,8,6.506182755509567
pixtral-large-latest,6,008,3,9,9.202439318274726
pixtral-large-latest,6,008,3,10,13.868928485578316
pixtral-large-latest,6,008,3,11,37.02083037531907
pixtral-large-latest,6,008,3,12,12.580526555376158
pixtral-large-latest,6,008,3,13,8.493916874925002
pixtral-large-latest,6,008,3,14,14.609904734255158
pixtral-large-latest,6,008,3,15,18.673644001524554
pixtral-large-latest,6,008,3,16,27.386019451264552
pixtral-large-latest,6,008,3,17,23.10196547689709
pixtral-large-latest,6,008,3,18,12.800392097778005
pixtral-large-latest,6,008,3,19,8.99390954369881
pixtral-large-latest,6,008,3,20,47.86309466872106
pixtral-large-latest,6,008,3,21,26.144294331112526
pixtral-large-latest,6,008,3,22,15.627455374878968
pixtral-large-latest,6,008,3,23,13.340638673561669
pixtral-large-latest,6,008,4,0,14.796309373750237
pixtral-large-latest,6,008,4,1,10.055124973505897
pixtral-large-latest,6,008,4,2,10.463298748473921
pixtral-large-latest,6,008,4,3,10.770614866199823
pixtral-large-latest,6,008,4,4,11.320574185489802
pixtral-large-latest,6,008,4,5,12.240467471179052
pixtral-large-latest,6,008,4,6,4.700704732958796
pixtral-large-latest,6,008,4,7,12.292002679994862
pixtral-large-latest,6,008,4,8,18.852211025488213
pixtral-large-latest,9,001,4,0,10.171472421865905
pixtral-large-latest,9,001,4,1,7.900927629764065
pixtral-large-latest,9,001,4,2,7.821036624688442
pixtral-large-latest,9,001,4,3,9.258651165530521
pixtral-large-latest,9,001,4,4,14.680023334893775
pixtral-large-latest,9,001,4,5,9.161211672899181
pixtral-large-latest,9,001,4,6,28.240471216398817
pixtral-large-latest,9,001,4,7,38.69897428046863
pixtral-large-latest,9,001,4,8,19.57532227831198
pixtral-large-latest,9,001,4,9,22.974349999220582
pixtral-large-latest,9,001,4,10,43.56139341739068
pixtral-large-latest,9,001,4,11,13.686952108531065
pixtral-large-latest,9,001,4,12,15.505408305171985
pixtral-large-latest,9,001,4,13,14.969417911119978
pixtral-large-latest,9,001,4,14,8.287531839450436
pixtral-large-latest,9,001,4,15,20.751878017390595
pixtral-large-latest,9,001,4,16,16.527217400809903
pixtral-large-latest,9,001,4,17,7.6062512009562235
pixtral-large-latest,9,001,4,18,67.68459849678639
pixtral-large-latest,9,001,4,19,62.95011168838965
pixtral-large-latest,9,001,4,20,20.036828402403426
pixtral-large-latest,9,001,4,21,21.37273929442305
pixtral-large-latest,9,001,4,22,38.306411670039616
pixtral-large-latest,9,001,4,23,12.202720097037087
pixtral-large-latest,9,001,5,0,6.30404523580022
pixtral-large-latest,9,001,5,1,8.256216267492633
pixtral-large-latest,9,001,5,2,8.324855918277207
pixtral-large-latest,9,001,5,3,12.309242523602688
pixtral-large-latest,9,001,5,4,7.927604572693735
pixtral-large-latest,9,001,5,5,12.643970142103743
pixtral-large-latest,9,001,5,6,30.68286875469575
pixtral-large-latest,9,001,5,7,33.926102908863584
pixtral-large-latest,9,001,5,8,48.051890604164
pixtral-large-latest,9,001,5,9,34.2277379878247
pixtral-large-latest,9,001,5,10,26.558042199557896
pixtral-large-latest,9,001,5,11,17.972666852232095
pixtral-large-latest,9,001,5,12,33.56617454923222
pixtral-large-latest,9,001,5,13,49.861363718908464
pixtral-large-latest,9,001,5,14,19.19952323273283
pixtral-large-latest,9,001,5,15,18.0092218037626
pixtral-large-latest,9,001,5,16,13.505337259811306
pixtral-large-latest,9,001,5,17,24.275776728249937
pixtral-large-latest,9,001,5,18,26.425024982739952
pixtral-large-latest,9,001,5,19,32.7465553062599
pixtral-large-latest,9,001,5,20,18.442836397896077
pixtral-large-latest,9,001,5,21,27.83793247360184
pixtral-large-latest,9,001,5,22,10.342657698019018
pixtral-large-latest,9,001,5,23,13.095245536791426
pixtral-large-latest,9,001,6,0,16.050749212966796
pixtral-large-latest,9,001,6,1,4.041238686487295
pixtral-large-latest,9,001,6,2,13.329908486515775
pixtral-large-latest,9,001,6,3,6.232021720217271
pixtral-large-latest,9,001,6,4,11.668836318862434
pixtral-large-latest,9,001,6,5,10.840001763603608
pixtral-large-latest,9,001,6,6,56.055209361066495
pixtral-large-latest,9,001,6,7,73.09537074696472
pixtral-large-latest,9,001,6,8,23.171859214955884
pixtral-large-latest,9,001,6,9,21.670460663143285
pixtral-large-latest,9,001,6,10,14.477517908726705
pixtral-large-latest,9,001,6,11,18.916670475611273
pixtral-large-latest,9,001,6,12,26.686997417252623
pixtral-large-latest,9,001,6,13,29.116509203461582
pixtral-large-latest,9,001,6,14,15.636957973970777
pixtral-large-latest,9,001,6,15,17.744790618813994
pixtral-large-latest,9,001,6,16,7.191230085640901
pixtral-large-latest,9,002,4,0,37.04625632848304
pixtral-large-latest,9,002,4,1,37.73865867437791
pixtral-large-latest,9,002,4,2,20.85884738984376
pixtral-large-latest,9,002,4,3,17.697450806527765
pixtral-large-latest,9,002,4,4,23.991151764216774
pixtral-large-latest,9,002,4,5,9.071352917639693
pixtral-large-latest,9,002,4,6,40.39222817916004
pixtral-large-latest,9,002,4,7,73.22065430323514
pixtral-large-latest,9,002,4,8,29.719155866202325
pixtral-large-latest,9,002,4,9,40.50626513336347
pixtral-large-latest,9,002,4,10,77.94550042716827
pixtral-large-latest,9,002,4,11,26.872394729888306
pixtral-large-latest,9,002,4,12,40.72582402128521
pixtral-large-latest,9,002,4,13,26.058707589643472
pixtral-large-latest,9,002,4,14,39.387554330665196
pixtral-large-latest,9,002,4,15,33.10336571397522
pixtral-large-latest,9,002,4,16,20.942132063651307
pixtral-large-latest,9,002,4,17,70.59805962394297
pixtral-large-latest,9,002,4,18,36.62227907084387
pixtral-large-latest,9,002,4,19,41.09687339052798
pixtral-large-latest,9,002,4,20,12.885217840273349
pixtral-large-latest,9,002,4,21,57.51986044201997
pixtral-large-latest,9,002,4,22,13.856226620155491
pixtral-large-latest,9,002,4,23,14.253983108249777
pixtral-large-latest,9,002,5,0,38.170845308698766
pixtral-large-latest,9,002,5,1,4.5186476827808
pixtral-large-latest,9,002,5,2,22.65994042350761
pixtral-large-latest,9,002,5,3,14.684360079972084
pixtral-large-latest,9,002,5,4,8.116568090206123
pixtral-large-latest,9,002,5,5,13.774638771783469
pixtral-large-latest,9,002,5,6,52.821224300819146
pixtral-large-latest,9,002,5,7,69.56907376688105
pixtral-large-latest,9,002,5,8,56.49299298111821
pixtral-large-latest,9,002,5,9,11.382798838013471
pixtral-large-latest,9,002,5,10,38.34468792895749
pixtral-large-latest,9,004,4,0,30.68579150115395
pixtral-large-latest,9,004,4,1,40.28980442873717
pixtral-large-latest,9,004,4,2,46.144655939751814
pixtral-large-latest,9,004,4,3,28.36173359501754
pixtral-large-latest,9,004,4,4,36.58292018802359
pixtral-large-latest,9,004,4,5,48.69604246776553
pixtral-large-latest,9,004,4,6,72.87483750173325
pixtral-large-latest,9,004,4,7,69.46291715867967
pixtral-large-latest,9,004,4,8,61.73881736216199
pixtral-large-latest,9,004,4,9,40.48739028884633
pixtral-large-latest,9,004,4,10,68.98785611818025
pixtral-large-latest,9,004,4,11,65.69375029890526
pixtral-large-latest,9,004,4,12,100.62915713820563
pixtral-large-latest,9,004,4,13,64.57064399741995
pixtral-large-latest,9,004,4,14,12.697094258782768
pixtral-large-latest,9,004,4,15,59.73599518656331
pixtral-large-latest,9,004,4,16,4.230747478260969
pixtral-large-latest,9,006,4,0,11.818587555063823
pixtral-large-latest,9,006,4,1,4.369065961900538
pixtral-large-latest,9,006,4,2,8.843207492006767
pixtral-large-latest,9,006,4,3,6.530892765500394
pixtral-large-latest,9,006,4,4,10.415260815032502
pixtral-large-latest,9,006,4,5,6.1288594508174725
pixtral-large-latest,9,006,4,6,21.363952218414187
pixtral-large-latest,9,006,4,7,7.378867584366547
pixtral-large-latest,9,006,4,8,17.043500295373125
pixtral-large-latest,9,006,4,9,23.663224204715895
pixtral-large-latest,9,006,4,10,29.74783529464792
pixtral-large-latest,9,006,4,11,5.18679082799838
pixtral-large-latest,9,006,4,12,26.888778989345802
pixtral-large-latest,9,006,4,13,31.509336502614598
pixtral-large-latest,9,006,4,14,22.32530063582889
pixtral-large-latest,9,006,4,15,39.248950380586024
pixtral-large-latest,9,006,4,16,50.23798320312768
pixtral-large-latest,9,006,4,17,13.960717860549975
pixtral-large-latest,9,006,4,18,6.471761173016695
pixtral-large-latest,9,006,4,19,12.561101016450564
pixtral-large-latest,9,006,4,20,20.15539024985786
pixtral-large-latest,9,006,4,21,46.590395393077564
pixtral-large-latest,9,006,4,22,34.62109557678959
pixtral-large-latest,9,006,4,23,12.808545534998702
pixtral-large-latest,9,006,5,0,38.64228342579783
pixtral-large-latest,9,006,5,1,39.13029117313806
pixtral-large-latest,9,006,5,2,26.302753128621827
pixtral-large-latest,9,006,5,3,17.61036163726846
pixtral-large-latest,9,006,5,4,7.889961468339569
pixtral-large-latest,9,006,5,5,8.737931580148643
pixtral-large-latest,9,006,5,6,10.865603739043681
pixtral-large-latest,9,006,5,7,6.2213503516329345
pixtral-large-latest,9,006,5,8,10.46577645859538
pixtral-large-latest,9,006,5,9,10.63557974855377
pixtral-large-latest,9,006,5,10,14.1619165835812
pixtral-large-latest,9,006,5,11,7.445612522306646
pixtral-large-latest,9,006,5,12,36.27044738608359
pixtral-large-latest,9,006,5,13,18.466189151771253
pixtral-large-latest,9,006,5,14,14.743217268405735
pixtral-large-latest,9,006,5,15,15.882502774212075
pixtral-large-latest,9,006,5,16,24.97961215649341
pixtral-large-latest,9,006,5,17,11.544413724908487
pixtral-large-latest,9,006,5,18,9.845249885536598
pixtral-large-latest,9,006,5,19,14.879119377967111
pixtral-large-latest,9,006,5,20,34.51612286743368
pixtral-large-latest,9,006,5,21,20.711278376377233
pixtral-large-latest,9,006,5,22,19.00168840973599
pixtral-large-latest,9,006,5,23,25.04235167947855
pixtral-large-latest,9,006,6,0,14.14977860588252
pixtral-large-latest,9,006,6,1,8.441523465300898
pixtral-large-latest,9,006,6,2,13.49446091742083
pixtral-large-latest,9,006,6,3,7.114647771351533
pixtral-large-latest,9,006,6,4,7.0318066027316695
pixtral-large-latest,9,006,6,5,12.32539744812252
pixtral-large-latest,9,006,6,6,8.495326681932017
pixtral-large-latest,9,006,6,7,5.861897234362687
pixtral-large-latest,9,007,4,0,49.53113988724934
pixtral-large-latest,9,007,4,1,38.29156074674146
pixtral-large-latest,9,007,4,2,34.62041699044662
pixtral-large-latest,9,007,4,3,10.076869660059355
pixtral-large-latest,9,007,4,4,6.106897730428228
pixtral-large-latest,9,007,4,5,6.823460413228233
pixtral-large-latest,9,007,4,6,5.6825187034020495
pixtral-large-latest,9,007,4,7,2.7107674448150028
pixtral-large-latest,9,007,4,8,15.986062719831006
pixtral-large-latest,9,007,4,9,25.364142159371262
pixtral-large-latest,9,007,4,10,30.773388834988516
pixtral-large-latest,9,007,4,11,10.754760473815251
pixtral-large-latest,9,007,4,12,29.96061642646267
pixtral-large-latest,9,007,4,13,39.25919585405576
pixtral-large-latest,9,007,4,14,18.154739469801893
pixtral-large-latest,9,007,4,15,36.54388849895921
pixtral-large-latest,9,007,4,16,13.918343541171948
pixtral-large-latest,9,007,4,17,18.655160310151246
pixtral-large-latest,9,007,4,18,8.308127595730788
pixtral-large-latest,9,007,4,19,12.988244587198471
pixtral-large-latest,9,007,4,20,16.238148995097617
pixtral-large-latest,9,007,4,21,30.487406843046177
pixtral-large-latest,9,007,4,22,10.159666863086702
pixtral-large-latest,9,007,4,23,9.995581427781625
pixtral-large-latest,9,007,5,0,28.859467718152143
pixtral-large-latest,9,007,5,1,14.639284567810257
pixtral-large-latest,9,007,5,2,14.09912612288235
pixtral-large-latest,9,008,3,0,28.004336630303357
pixtral-large-latest,9,008,3,1,24.365531741432484
pixtral-large-latest,9,008,3,2,46.12617097958524
pixtral-large-latest,9,008,3,3,51.96630190959527
pixtral-large-latest,9,008,3,4,10.386760839989206
pixtral-large-latest,9,008,3,5,12.834955457214168
pixtral-large-latest,9,008,3,6,18.444104962770986
pixtral-large-latest,9,008,3,7,23.302135374282575
pixtral-large-latest,9,008,3,8,16.68980408918552
pixtral-large-latest,9,008,3,9,10.301755890063529
pixtral-large-latest,9,008,3,10,19.305011074716028
pixtral-large-latest,9,008,3,11,64.24223276180219
pixtral-large-latest,9,008,3,12,21.128300274142358
pixtral-large-latest,9,008,3,13,20.755867861016156
pixtral-large-latest,9,008,3,14,23.11866620985349
pixtral-large-latest,9,008,3,15,30.90157501403705
pixtral-large-latest,9,008,3,16,30.83747148184238
pixtral-large-latest,9,008,3,17,36.2051414063471
pixtral-large-latest,9,008,3,18,10.680381398596646
pixtral-large-latest,9,008,3,19,18.220333957549286
pixtral-large-latest,9,008,3,20,68.69432082603913
pixtral-large-latest,9,008,3,21,28.286108792903704
pixtral-large-latest,9,008,3,22,13.979453872881304
pixtral-large-latest,9,008,3,23,38.10107416350546
pixtral-large-latest,9,008,4,0,25.613391760098146
pixtral-large-latest,9,008,4,1,7.987740940727343
pixtral-large-latest,9,008,4,2,15.073816955139941
pixtral-large-latest,9,008,4,3,25.363828463366694
pixtral-large-latest,9,008,4,4,17.774747549962555
pixtral-large-latest,9,008,4,5,15.18480233367123
pixtral-large-latest,9,008,4,6,5.549595768557458
pixtral-large-latest,9,008,4,7,22.752551455497716
pixtral-large-latest,9,008,4,8,18.79650217621634
pixtral-large-latest,12,001,4,0,16.20105053324097
pixtral-large-latest,12,001,4,1,6.043206810405728
pixtral-large-latest,12,001,4,2,9.670131902246515
pixtral-large-latest,12,001,4,3,14.051698079824968
pixtral-large-latest,12,001,4,4,16.917792189837186
pixtral-large-latest,12,001,4,5,17.3246966039182
pixtral-large-latest,12,001,4,6,23.553197576045193
pixtral-large-latest,12,001,4,7,54.740855256731976
pixtral-large-latest,12,001,4,8,30.453483823739496
pixtral-large-latest,12,001,4,9,36.69806463913212
pixtral-large-latest,12,001,4,10,45.01962503296262
pixtral-large-latest,12,001,4,11,20.576352502720365
pixtral-large-latest,12,001,4,12,28.693031556443135
pixtral-large-latest,12,001,4,13,20.75433933107918
pixtral-large-latest,12,001,4,14,14.78304447074872
pixtral-large-latest,12,001,4,15,22.245770733424635
pixtral-large-latest,12,001,4,16,14.472988856503378
pixtral-large-latest,12,001,4,17,16.23352360358536
pixtral-large-latest,12,001,4,18,107.29755629989036
pixtral-large-latest,12,001,4,19,57.461620260652985
pixtral-large-latest,12,001,4,20,22.47827258014244
pixtral-large-latest,12,001,4,21,20.357958627174924
pixtral-large-latest,12,001,4,22,44.22480088984981
pixtral-large-latest,12,001,4,23,7.680651244414859
pixtral-large-latest,12,001,5,0,17.40580627307016
pixtral-large-latest,12,001,5,1,6.484503297140737
pixtral-large-latest,12,001,5,2,8.670753660853318
pixtral-large-latest,12,001,5,3,10.156853297470414
pixtral-large-latest,12,001,5,4,14.748698430030412
pixtral-large-latest,12,001,5,5,9.197028266309687
pixtral-large-latest,12,001,5,6,36.9421849076285
pixtral-large-latest,12,001,5,7,58.98830547614291
pixtral-large-latest,12,001,5,8,45.82242551934614
pixtral-large-latest,12,001,5,9,38.89526920772423
pixtral-large-latest,12,001,5,10,36.2902891261488
pixtral-large-latest,12,001,5,11,27.28030649200088
pixtral-large-latest,12,001,5,12,42.01685087284631
pixtral-large-latest,12,001,5,13,45.6816829716979
pixtral-large-latest,12,001,5,14,16.366171921280593
pixtral-large-latest,12,001,5,15,17.742831769932497
pixtral-large-latest,12,001,5,16,13.984650716309503
pixtral-large-latest,12,001,5,17,25.985735391490547
pixtral-large-latest,12,001,5,18,26.65864879155256
pixtral-large-latest,12,001,5,19,30.57225602882438
pixtral-large-latest,12,001,5,20,17.337083257952838
pixtral-large-latest,12,001,5,21,26.68200603115942
pixtral-large-latest,12,001,5,22,13.816226124498769
pixtral-large-latest,12,001,5,23,20.613786908123426
pixtral-large-latest,12,001,6,0,13.436874748231672
pixtral-large-latest,12,001,6,1,6.621080414319934
pixtral-large-latest,12,001,6,2,18.955184543770105
pixtral-large-latest,12,001,6,3,7.593392452236862
pixtral-large-latest,12,001,6,4,10.16902580859872
pixtral-large-latest,12,001,6,5,13.940982667007194
pixtral-large-latest,12,001,6,6,50.50353726661645
pixtral-large-latest,12,001,6,7,84.30312548255944
pixtral-large-latest,12,001,6,8,40.63207110845738
pixtral-large-latest,12,001,6,9,20.22465782729894
pixtral-large-latest,12,001,6,10,8.708060396029824
pixtral-large-latest,12,001,6,11,26.406310656248063
pixtral-large-latest,12,001,6,12,28.910242417805176
pixtral-large-latest,12,001,6,13,35.59582524624705
pixtral-large-latest,12,001,6,14,18.95689896746228
pixtral-large-latest,12,001,6,15,10.036931329011527
pixtral-large-latest,12,002,4,0,50.24834510857423
pixtral-large-latest,12,002,4,1,47.43719007481561
pixtral-large-latest,12,002,4,2,32.004455239388086
pixtral-large-latest,12,002,4,3,17.706690113381292
