Approach,Prediction Horizon,Patient,Day,Hour,RMSE
dietitian,12,007,4,21,44.805160929217955
dietitian,12,007,4,22,15.58833453116588
dietitian,12,007,4,23,20.309614358267947
dietitian,12,007,5,0,24.845772213440487
dietitian,12,007,5,1,11.924437626952686
dietitian,12,007,5,2,13.450070869906959
dietitian,12,008,3,0,42.40686177905215
dietitian,12,008,3,1,40.98713475470509
dietitian,12,008,3,2,70.51096099904511
dietitian,12,008,3,3,57.80723453168435
dietitian,12,008,3,4,29.376146557387692
dietitian,12,008,3,5,12.782645878529452
dietitian,12,008,3,6,17.367778385099246
dietitian,12,008,3,7,34.29315965119602
dietitian,12,008,3,8,25.566823457312704
dietitian,12,008,3,9,15.025280141887794
dietitian,12,008,3,10,25.816745217227542
dietitian,12,008,3,11,86.67213951401787
dietitian,12,008,3,12,32.873118101203076
dietitian,12,008,3,13,30.75602557354121
dietitian,12,008,3,14,38.382912363670464
dietitian,12,008,3,15,45.188642705489336
dietitian,12,008,3,16,59.048002761017074
dietitian,12,008,3,17,49.85612380638652
dietitian,12,008,3,18,27.014605696279528
dietitian,12,008,3,19,26.311346126978734
dietitian,12,008,3,20,71.81705820633894
dietitian,12,008,3,21,37.11011537066601
dietitian,12,008,3,22,28.051322435720806
dietitian,12,008,3,23,21.62644859413195
dietitian,12,008,4,0,40.73886016718445
dietitian,12,008,4,1,25.87321946163196
dietitian,12,008,4,2,26.685671811556343
dietitian,12,008,4,3,21.491767067969366
dietitian,12,008,4,4,15.446651298451268
dietitian,12,008,4,5,12.144763903724378
dietitian,12,008,4,6,14.576122693931051
dietitian,12,008,4,7,53.56772641517671
dietitian,12,008,4,8,24.3415931980687
dietitian,18,001,4,0,13.577050626002208
dietitian,18,001,4,1,10.12189354644238
dietitian,18,001,4,2,6.065448107210878
dietitian,18,001,4,3,22.81974041596725
dietitian,18,001,4,4,18.91586909343373
dietitian,18,001,4,5,28.103134515325564
dietitian,18,001,4,6,35.28834117237552
dietitian,18,001,4,7,86.45329954994058
dietitian,18,001,4,8,24.231282377537376
dietitian,18,001,4,9,81.79662833074974
dietitian,18,001,4,10,96.2547314409294
dietitian,18,001,4,11,47.256131440040996
dietitian,18,001,4,12,48.8110707311227
dietitian,18,001,4,13,31.382122544587332
dietitian,18,001,4,14,13.453295461730566
dietitian,18,001,4,15,24.552194807597434
dietitian,18,001,4,16,36.24189617954533
dietitian,18,001,4,17,41.168447366273746
dietitian,18,001,4,18,144.9931880699254
dietitian,18,001,4,19,55.94803848264499
dietitian,18,001,4,20,23.97742214252728
dietitian,18,001,4,21,50.500175735128785
dietitian,18,001,4,22,79.55485045696098
dietitian,18,001,4,23,30.16092944818752
dietitian,18,001,5,0,15.352521183610301
dietitian,18,001,5,1,9.925240861286355
dietitian,18,001,5,2,5.285510094012327
dietitian,18,001,5,3,4.766508883620466
dietitian,18,001,5,4,4.550225974590941
dietitian,18,001,5,5,59.33033191082427
dietitian,18,001,5,6,98.09866943709261
dietitian,18,001,5,7,104.41917558022202
dietitian,18,001,5,8,101.81947874457417
dietitian,18,001,5,9,23.382108108588334
dietitian,18,001,5,10,74.34712652704724
dietitian,18,001,5,11,21.61865523681854
dietitian,18,001,5,12,33.48087415589954
dietitian,18,001,5,13,32.08301880837867
dietitian,18,001,5,14,26.368095950827865
dietitian,18,001,5,15,30.49288912916833
dietitian,18,001,5,16,23.615914370573154
dietitian,18,001,5,17,71.92694089944415
dietitian,18,001,5,18,54.77373708233818
dietitian,18,001,5,19,65.35949917872318
dietitian,18,001,5,20,26.796651807680647
dietitian,18,001,5,21,24.09639775219982
dietitian,18,001,5,22,48.841223886192786
dietitian,18,001,5,23,14.265700471269064
dietitian,18,001,6,0,11.422467737075186
dietitian,18,001,6,1,11.154845968248612
dietitian,18,001,6,2,9.457772197275375
dietitian,18,001,6,3,12.12065887213687
dietitian,18,001,6,4,15.8966044070756
dietitian,18,001,6,5,68.7119075844494
dietitian,18,001,6,6,51.53054915151002
dietitian,18,001,6,7,80.93516463333366
dietitian,18,001,6,8,32.48492906612164
dietitian,18,001,6,9,33.064277291838735
dietitian,18,001,6,10,46.95984392009508
dietitian,18,001,6,11,53.53118803365608
dietitian,18,001,6,12,15.518778443859794
dietitian,18,001,6,13,16.23011096198492
dietitian,18,001,6,14,17.806600057760573
dietitian,18,001,6,15,16.24324929563688
dietitian,18,002,4,0,65.18350741651675
dietitian,18,002,4,1,53.130731628984485
dietitian,18,002,4,2,32.155725881038535
dietitian,18,002,4,3,11.313557129513544
dietitian,18,002,4,4,9.701953583796447
dietitian,18,002,4,5,5.969667484306952
dietitian,18,002,4,6,42.17021942219127
dietitian,18,002,4,7,127.64865362604979
dietitian,18,002,4,8,44.28594257252973
dietitian,18,002,4,9,83.23090065905451
dietitian,18,002,4,10,113.9400529064251
dietitian,18,002,4,11,40.761417222636666
dietitian,18,002,4,12,48.56554928416125
dietitian,18,002,4,13,47.73275387395254
dietitian,18,002,4,14,44.70059646552308
dietitian,18,002,4,15,45.52145675411987
dietitian,18,002,4,16,45.454688915638755
dietitian,18,002,4,17,78.51455905174777
dietitian,18,002,4,18,38.0533178552655
dietitian,18,002,4,19,66.66108011127733
dietitian,18,002,4,20,80.74846830503516
dietitian,18,002,4,21,179.26693301874457
dietitian,18,002,4,22,67.9134313607553
dietitian,18,002,4,23,33.034752187136206
dietitian,18,002,5,0,88.23048451586956
dietitian,18,002,5,1,55.31661302535667
dietitian,18,002,5,2,43.234644144718
dietitian,18,002,5,3,20.91551682983259
dietitian,18,002,5,4,14.267724562086523
dietitian,18,002,5,5,50.280765893164556
dietitian,18,002,5,6,129.29685415557282
dietitian,18,002,5,7,77.48880857265632
dietitian,18,002,5,8,49.01145719345313
dietitian,18,002,5,9,50.19131764539739
dietitian,18,004,4,0,112.94872109868942
dietitian,18,004,4,1,123.45762672885368
dietitian,18,004,4,2,146.9185827263848
dietitian,18,004,4,3,115.72947442902696
dietitian,18,004,4,4,60.0611717824542
dietitian,18,004,4,5,138.70455944302003
dietitian,18,004,4,6,235.15307587080372
dietitian,18,004,4,7,138.30594357711644
dietitian,18,004,4,8,77.82381220794082
dietitian,18,004,4,9,116.18332350044878
dietitian,18,004,4,10,105.63475940447839
dietitian,18,004,4,11,63.291440076316135
dietitian,18,004,4,12,54.58104340645313
dietitian,18,004,4,13,62.31412618393816
dietitian,18,004,4,14,63.92862052905312
dietitian,18,004,4,15,150.43339910474336
dietitian,18,006,4,0,34.05879703730904
dietitian,18,006,4,1,12.046684615879476
dietitian,18,006,4,2,6.363993814517293
dietitian,18,006,4,3,6.540692803840981
dietitian,18,006,4,4,15.296514190527116
dietitian,18,006,4,5,26.784580744613937
dietitian,18,006,4,6,37.04969457712149
dietitian,18,006,4,7,25.76688924943217
dietitian,18,006,4,8,19.27277830256407
dietitian,18,006,4,9,66.79134873995802
dietitian,18,006,4,10,30.980744407946023
dietitian,18,006,4,11,32.54944744415105
dietitian,18,006,4,12,27.1832488265747
dietitian,18,006,4,13,30.19804234807359
dietitian,18,006,4,14,64.56447922728849
dietitian,18,006,4,15,68.3351762099285
dietitian,18,006,4,16,88.20899926493149
dietitian,18,006,4,17,35.82557442513926
dietitian,18,006,4,18,55.71286660577119
dietitian,18,006,4,19,42.869485114026034
dietitian,18,006,4,20,62.28506830198168
dietitian,18,006,4,21,42.62650290178335
dietitian,18,006,4,22,55.9749911392616
dietitian,18,006,4,23,36.83524674253329
dietitian,18,006,5,0,83.24069282359677
dietitian,18,006,5,1,64.00188251232942
dietitian,18,006,5,2,85.77914669275278
dietitian,18,006,5,3,38.09945429088257
dietitian,18,006,5,4,8.155669602129754
dietitian,18,006,5,5,19.44739339455741
dietitian,18,006,5,6,22.60297604444477
dietitian,18,006,5,7,14.282363421574903
dietitian,18,006,5,8,28.735994368075854
dietitian,18,006,5,9,12.84756011848027
dietitian,18,006,5,10,21.31910997442761
dietitian,18,006,5,11,51.415904276349565
dietitian,18,006,5,12,39.112285834346814
dietitian,18,006,5,13,20.509832851730735
dietitian,18,006,5,14,28.51268265553465
dietitian,18,006,5,15,27.8684737467876
dietitian,18,006,5,16,35.70829525133035
dietitian,18,006,5,17,11.941899716904219
dietitian,18,006,5,18,21.084585816871144
dietitian,18,006,5,19,27.0554298500545
dietitian,18,006,5,20,53.23280825023031
dietitian,18,006,5,21,48.78435500551845
dietitian,18,006,5,22,50.45964469524181
dietitian,18,006,5,23,61.64984714746364
dietitian,18,006,6,0,15.464554237416131
dietitian,18,006,6,1,19.1604793651714
dietitian,18,006,6,2,25.092546344045147
dietitian,18,006,6,3,7.80174905085074
dietitian,18,006,6,4,9.046850144516561
dietitian,18,006,6,5,14.875589592853544
dietitian,18,006,6,6,20.91278647273308
dietitian,18,007,4,0,78.8632706259977
dietitian,18,007,4,1,50.775608126267265
dietitian,18,007,4,2,51.4719681171907
dietitian,18,007,4,3,41.53564266508423
dietitian,18,007,4,4,6.190061813487944
dietitian,18,007,4,5,6.863960357586349
dietitian,18,007,4,6,7.2787424875898274
dietitian,18,007,4,7,18.99745219326668
dietitian,18,007,4,8,17.087836448600868
dietitian,18,007,4,9,41.11915139282875
dietitian,18,007,4,10,52.7860619402747
dietitian,18,007,4,11,24.472123614569778
dietitian,18,007,4,12,28.974346571832978
dietitian,18,007,4,13,49.48029452055187
dietitian,18,007,4,14,39.176956138811704
dietitian,18,007,4,15,24.397485863891113
dietitian,18,007,4,16,20.90226708643503
dietitian,18,007,4,17,15.208467503916838
dietitian,18,007,4,18,11.30404045856261
dietitian,18,007,4,19,5.164332182744766
dietitian,18,007,4,20,24.36494341041123
dietitian,18,007,4,21,58.50569391097466
dietitian,18,007,4,22,14.571840631198395
dietitian,18,007,4,23,31.386290013939504
dietitian,18,007,5,0,37.99192976325913
dietitian,18,007,5,1,17.879633466754562
dietitian,18,007,5,2,18.137431474400262
dietitian,18,008,3,0,72.09429521737889
dietitian,18,008,3,1,64.83427150792099
dietitian,18,008,3,2,116.0909747142113
dietitian,18,008,3,3,76.35427700392634
dietitian,18,008,3,4,43.62316537849978
dietitian,18,008,3,5,13.22633302596176
dietitian,18,008,3,6,26.024661416685692
dietitian,18,008,3,7,43.99771376839022
dietitian,18,008,3,8,32.90884142042083
dietitian,18,008,3,9,28.514664307737732
dietitian,18,008,3,10,61.531293354695656
dietitian,18,008,3,11,100.48643269435662
dietitian,18,008,3,12,39.68577926050818
dietitian,18,008,3,13,51.71124493584117
dietitian,18,008,3,14,51.44233456029004
dietitian,18,008,3,15,51.8196981029071
dietitian,18,008,3,16,75.45749899258652
dietitian,18,008,3,17,34.40479715094339
dietitian,18,008,3,18,36.75477080604125
dietitian,18,008,3,19,52.11186034238343
dietitian,18,008,3,20,82.3447097077611
dietitian,18,008,3,21,45.70869029593395
dietitian,18,008,3,22,37.21282513989143
dietitian,18,008,3,23,37.99708398154659
dietitian,18,008,4,0,64.58380295156309
dietitian,18,008,4,1,30.596040704198227
dietitian,18,008,4,2,47.34359052922714
dietitian,18,008,4,3,25.552705223032106
dietitian,18,008,4,4,9.73898508384574
dietitian,18,008,4,5,9.7043838441953
dietitian,18,008,4,6,41.17556649336291
dietitian,18,008,4,7,66.9211579278012
dietitian,24,001,4,0,14.195765590579061
dietitian,24,001,4,1,16.90873564483396
dietitian,24,001,4,2,19.493626473756915
dietitian,24,001,4,3,25.928175681132135
dietitian,24,001,4,4,22.079110799236343
dietitian,24,001,4,5,24.620326315959154
dietitian,24,001,4,6,59.98758788420925
dietitian,24,001,4,7,94.79493183857478
dietitian,24,001,4,8,40.897782296665405
dietitian,24,001,4,9,111.57977323106749
dietitian,24,001,4,10,120.36310712842976
dietitian,24,001,4,11,38.152322781063894
dietitian,24,001,4,12,55.25008213411515
dietitian,24,001,4,13,27.19111311808373
dietitian,24,001,4,14,24.36984197597725
dietitian,24,001,4,15,36.31962859572577
dietitian,24,001,4,16,33.369538026724875
dietitian,24,001,4,17,103.97123834109802
dietitian,24,001,4,18,136.52362664911894
dietitian,24,001,4,19,65.7003073393052
dietitian,24,001,4,20,12.975815584117399
dietitian,24,001,4,21,87.17392167276324
dietitian,24,001,4,22,93.1290637208055
dietitian,24,001,4,23,28.834016862627784
dietitian,24,001,5,0,16.52374551446072
dietitian,24,001,5,1,8.948919242831685
dietitian,24,001,5,2,7.344244236784345
dietitian,24,001,5,3,9.139880922861913
dietitian,24,001,5,4,22.424930756606425
dietitian,24,001,5,5,96.5734874051188
dietitian,24,001,5,6,71.52996992943082
dietitian,24,001,5,7,148.38666356341528
dietitian,24,001,5,8,110.71032930849036
dietitian,24,001,5,9,35.567244376075465
dietitian,24,001,5,10,73.21224579659416
dietitian,24,001,5,11,19.196426420789766
dietitian,24,001,5,12,23.70524451859614
dietitian,24,001,5,13,49.9914720450623
dietitian,24,001,5,14,43.102368041550676
dietitian,24,001,5,15,34.65985969061067
dietitian,24,001,5,16,38.078351952582175
dietitian,24,001,5,17,60.325162934901634
dietitian,24,001,5,18,52.00791557082172
dietitian,24,001,5,19,78.47011345099597
dietitian,24,001,5,20,27.650276935574578
dietitian,24,001,5,21,38.48412782550594
dietitian,24,001,5,22,41.58516241550386
dietitian,24,001,5,23,20.89211661260253
dietitian,24,001,6,0,15.850346281516105
dietitian,24,001,6,1,9.849036359300044
dietitian,24,001,6,2,11.412249442328408
dietitian,24,001,6,3,8.98538287947694
dietitian,24,001,6,4,30.99832066272413
dietitian,24,001,6,5,88.0265877533915
dietitian,24,001,6,6,35.47247586134142
dietitian,24,001,6,7,84.74598629642608
dietitian,24,001,6,8,16.464848660983506
dietitian,24,001,6,9,40.905214247802384
dietitian,24,001,6,10,82.5367787049972
dietitian,24,001,6,11,51.80778290998786
dietitian,24,001,6,12,23.4488036629076
dietitian,24,001,6,13,43.80614718369341
dietitian,24,001,6,14,23.70620698261882
dietitian,24,002,4,0,88.48702672073125
dietitian,24,002,4,1,69.58128937923861
dietitian,24,002,4,2,38.17742722253801
dietitian,24,002,4,3,13.880831421868798
dietitian,24,002,4,4,16.000543365926763
dietitian,24,002,4,5,6.971742655400765
dietitian,24,002,4,6,100.85036751858432
dietitian,24,002,4,7,133.93294742290126
dietitian,24,002,4,8,52.54257314018794
dietitian,24,002,4,9,128.57823640800254
dietitian,24,002,4,10,106.91249245231278
dietitian,24,002,4,11,67.39263019892086
dietitian,24,002,4,12,24.115442562429887
dietitian,24,002,4,13,63.22860537899899
dietitian,24,002,4,14,76.46559449587009
dietitian,24,002,4,15,64.99498381654774
dietitian,24,002,4,16,70.33521485748447
dietitian,24,002,4,17,61.244325895655884
dietitian,24,002,4,18,73.75370333418448
dietitian,24,002,4,19,68.8319020233994
dietitian,24,002,4,20,149.9287114158231
dietitian,24,002,4,21,227.82991058639323
dietitian,24,002,4,22,87.54100222945972
dietitian,24,002,4,23,63.253707703780606
dietitian,24,002,5,0,88.04430507015573
dietitian,24,002,5,1,67.0431222584753
dietitian,24,002,5,2,60.95340801508036
dietitian,24,002,5,3,23.350684792552887
dietitian,24,002,5,4,25.202896035589692
dietitian,24,002,5,5,114.5483924655708
dietitian,24,002,5,6,129.79913024448757
dietitian,24,002,5,7,83.91299451402597
dietitian,24,002,5,8,49.97447591586375
dietitian,24,002,5,9,32.10146164901175
dietitian,24,004,4,0,178.1440885516824
dietitian,24,004,4,1,215.39216045776425
dietitian,24,004,4,2,227.0225734842157
dietitian,24,004,4,3,151.4861186509871
dietitian,24,004,4,4,54.48585680296215
dietitian,24,004,4,5,237.82724866076597
dietitian,24,004,4,6,257.0878018803631
dietitian,24,004,4,7,167.33935480696067
dietitian,24,004,4,8,102.12401071234424
dietitian,24,004,4,9,147.5459045388885
dietitian,24,004,4,10,109.8452532804811
dietitian,24,004,4,11,58.03135370570793
dietitian,24,004,4,12,55.083933113459366
dietitian,24,004,4,13,83.43165136131594
dietitian,24,004,4,14,129.60701475736278
dietitian,24,004,4,15,185.2693565190151
dietitian,24,006,4,0,45.50169241720626
dietitian,24,006,4,1,23.760910684775794
dietitian,24,006,4,2,5.4341043898629815
dietitian,24,006,4,3,11.270100917654133
dietitian,24,006,4,4,22.50538810726324
dietitian,24,006,4,5,39.97715286913201
dietitian,24,006,4,6,48.50250565590409
dietitian,24,006,4,7,46.31702844723728
dietitian,24,006,4,8,26.389019628010264
dietitian,24,006,4,9,74.63055015191927
dietitian,24,006,4,10,27.28610542995412
dietitian,24,006,4,11,31.865662816467186
dietitian,24,006,4,12,17.75010597636161
dietitian,24,006,4,13,49.649708417530746
dietitian,24,006,4,14,66.5584201576208
dietitian,24,006,4,15,70.35196713390523
dietitian,24,006,4,16,81.52687328563337
dietitian,24,006,4,17,78.65873233162529
dietitian,24,006,4,18,70.86974322090809
dietitian,24,006,4,19,46.9255076752403
dietitian,24,006,4,20,82.14062310370706
dietitian,24,006,4,21,52.7053631287841
dietitian,24,006,4,22,61.86520088991648
dietitian,24,006,4,23,79.88139832998601
dietitian,24,006,5,0,96.70930944116202
dietitian,24,006,5,1,93.1461725554432
dietitian,24,006,5,2,89.94183438170579
dietitian,24,006,5,3,57.627655004598616
dietitian,24,006,5,4,11.41774602180016
dietitian,24,006,5,5,25.703184870925522
dietitian,24,006,5,6,29.65232963538796
dietitian,24,006,5,7,45.1485886054343
dietitian,24,006,5,8,29.603913421789084
dietitian,24,006,5,9,24.071954591671123
dietitian,24,006,5,10,24.500056849651592
dietitian,24,006,5,11,70.60443361560768
dietitian,24,006,5,12,22.44590473253008
dietitian,24,006,5,13,21.697672548053667
dietitian,24,006,5,14,29.108499742207034
dietitian,24,006,5,15,36.83412014594046
dietitian,24,006,5,16,23.533164370851054
dietitian,24,006,5,17,16.839839820115632
dietitian,24,006,5,18,32.12177603161579
dietitian,24,006,5,19,37.561470580700615
dietitian,24,006,5,20,62.089790627945135
dietitian,24,006,5,21,62.10386969438356
dietitian,24,006,5,22,61.65049675567441
dietitian,24,006,5,23,61.30333026611653
dietitian,24,006,6,0,26.913619130273315
dietitian,24,006,6,1,32.34567835404616
dietitian,24,006,6,2,34.21828222692097
dietitian,24,006,6,3,16.408234058423943
dietitian,24,006,6,4,11.455215795479413
dietitian,24,006,6,5,22.40263706144465
dietitian,24,006,6,6,30.25038876105046
dietitian,24,007,4,0,75.96874114946868
dietitian,24,007,4,1,61.13895242483739
dietitian,24,007,4,2,67.43506233458231
dietitian,24,007,4,3,43.44323926673357
dietitian,24,007,4,4,7.935701206295539
dietitian,24,007,4,5,8.477511030131842
dietitian,24,007,4,6,11.31811855263574
dietitian,24,007,4,7,23.863162489163688
dietitian,24,007,4,8,29.281662234224164
dietitian,24,007,4,9,55.10729200636492
dietitian,24,007,4,10,48.62268152387947
dietitian,24,007,4,11,23.575406820686077
dietitian,24,007,4,12,42.63724714509645
dietitian,24,007,4,13,35.18798470280213
dietitian,24,007,4,14,35.69060626985387
dietitian,24,007,4,15,18.791588321680482
dietitian,24,007,4,16,26.895877068421136
dietitian,24,007,4,17,12.821690271700596
dietitian,24,007,4,18,10.23155445841362
dietitian,24,007,4,19,5.651976622085486
dietitian,24,007,4,20,51.932801810317606
dietitian,24,007,4,21,54.61594274799721
dietitian,24,007,4,22,16.84259741444016
dietitian,24,007,4,23,38.425688242405506
dietitian,24,007,5,0,42.682179476642325
dietitian,24,007,5,1,30.51977907480706
dietitian,24,008,3,0,96.71505990347607
dietitian,24,008,3,1,117.72441360233546
dietitian,24,008,3,2,133.2746571499407
dietitian,24,008,3,3,85.53092490868067
dietitian,24,008,3,4,46.47209779898452
dietitian,24,008,3,5,18.273521112124786
dietitian,24,008,3,6,34.462584212993015
dietitian,24,008,3,7,61.726073716198314
dietitian,24,008,3,8,48.24538602244287
dietitian,24,008,3,9,29.86418508181744
dietitian,24,008,3,10,109.96405491158738
dietitian,24,008,3,11,100.66150826314299
dietitian,24,008,3,12,26.092486806320387
dietitian,24,008,3,13,76.41509705480466
dietitian,24,008,3,14,53.132692616499064
dietitian,24,008,3,15,38.95744173179854
dietitian,24,008,3,16,63.56213287813384
dietitian,24,008,3,17,26.356254828198793
dietitian,24,008,3,18,32.28877539918403
dietitian,24,008,3,19,80.86414497338923
dietitian,24,008,3,20,69.44666711297926
dietitian,24,008,3,21,55.12280052446362
dietitian,24,008,3,22,40.06588782794977
dietitian,24,008,3,23,56.33115449984454
dietitian,24,008,4,0,73.57801683090166
dietitian,24,008,4,1,48.549680742252356
dietitian,24,008,4,2,66.0346609910873
dietitian,24,008,4,3,24.912809065229432
dietitian,24,008,4,4,6.409305887015373
dietitian,24,008,4,5,13.102400544429086
dietitian,24,008,4,6,63.97123876801689
dietitian,24,008,4,7,75.85487681232331
